Day,Cath Room 1 Proc 1,Cath Room 1 Proc 2,Cath Room 1 Proc 3,Cath Room 1 Proc 4,Cath Room 1 Proc 5,Cath Room 1 Proc 6,Cath Room 1 Proc 7,Cath Room 1 Proc 8,Cath Room 1 Proc 9,Cath Room 2 Proc 1,Cath Room 2 Proc 2,Cath Room 2 Proc 3,Cath Room 2 Proc 4,Cath Room 2 Proc 5,Cath Room 2 Proc 6,Cath Room 2 Proc 7,Cath Room 2 Proc 8,Cath Room 2 Proc 9,Cath Room 3 Proc 1,Cath Room 3 Proc 2,Cath Room 3 Proc 3,Cath Room 3 Proc 4,Cath Room 3 Proc 5,Cath Room 3 Proc 6,Cath Room 3 Proc 7,Cath Room 3 Proc 8,Cath Room 3 Proc 9,Cath Room 4 Proc 1,Cath Room 4 Proc 2,Cath Room 4 Proc 3,Cath Room 4 Proc 4,Cath Room 4 Proc 5,Cath Room 4 Proc 6,Cath Room 4 Proc 7,Cath Room 4 Proc 8,Cath Room 4 Proc 9,Cath Room 5 Proc 1,Cath Room 5 Proc 2,Cath Room 5 Proc 3,Cath Room 5 Proc 4,Cath Room 5 Proc 5,Cath Room 5 Proc 6,Cath Room 5 Proc 7,Cath Room 5 Proc 8,Cath Room 5 Proc 9,EP Room 1 Proc 1,EP Room 1 Proc 2,EP Room 1 Proc 3,EP Room 1 Proc 4,EP Room 1 Proc 5,EP Room 1 Proc 6,EP Room 1 Proc 7,EP Room 2 Proc 1,EP Room 2 Proc 2,EP Room 2 Proc 3,EP Room 2 Proc 4,EP Room 2 Proc 5,EP Room 2 Proc 6,EP Room 2 Proc 7,EP Room 3 Proc 1,EP Room 3 Proc 2,EP Room 3 Proc 3,EP Room 3 Proc 4,EP Room 3 Proc 5,EP Room 3 Proc 6,EP Room 3 Proc 7,Overflow Proc 1,Overflow Proc 2,Overflow Proc 3,Overflow Proc 4,Overflow Proc 5,Overflow Proc 6
79,59.62,88.41,94.32,101.66,106.92,110.0,0.0,0.0,0.0,113.03,115.83,123.43,149.14,0.0,0.0,0.0,0.0,0.0,163.03,170.01,202.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.31,368.09,0.0,0.0,0.0,0.0,0.0,438.94,80.2,107.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,80.3,100.49,108.33,109.21,123.76,0.0,0.0,0.0,0.0,128.5,138.33,140.81,142.8,0.0,0.0,0.0,0.0,0.0,164.97,168.71,181.59,0.0,0.0,0.0,0.0,0.0,0.0,183.46,255.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,236.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,337.82,78.97,100.33,0.0,0.0,0.0,0.0,367.85,186.43,0.0,0.0,0.0,0.0,0.0,194.27,210.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,48.0,73.34,77.26,77.82,83.52,84.42,89.31,92.26,0.0,100.93,102.14,105.67,106.94,109.28,0.0,0.0,0.0,0.0,113.95,120.66,121.96,132.08,132.98,0.0,0.0,0.0,0.0,137.49,141.46,183.21,0.0,0.0,0.0,0.0,0.0,0.0,190.65,249.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178.85,178.85,178.85,76.03,0.0,0.0,0.0,241.28,318.71,0.0,0.0,0.0,0.0,0.0,380.37,176.7,0.0,0.0,0.0,0.0,0.0,252.61,417.94,0.0,0.0,0.0,0.0
82,79.83,80.42,92.06,102.7,104.32,108.16,0.0,0.0,0.0,114.25,116.32,116.88,132.16,138.32,0.0,0.0,0.0,0.0,138.73,139.84,155.15,155.49,0.0,0.0,0.0,0.0,0.0,163.26,182.72,165.06,0.0,0.0,0.0,0.0,0.0,0.0,381.74,165.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209.99,209.99,209.99,0.0,0.0,0.0,0.0,288.67,102.7,148.8,0.0,0.0,0.0,0.0,359.46,165.06,0.0,0.0,0.0,0.0,0.0,371.1,0.0,0.0,0.0,0.0,0.0
83,72.22,77.96,78.55,85.08,86.5,99.07,102.34,0.0,0.0,103.73,114.42,114.84,118.85,124.0,0.0,0.0,0.0,0.0,131.89,142.43,151.02,157.16,0.0,0.0,0.0,0.0,0.0,160.13,160.51,208.53,0.0,0.0,0.0,0.0,0.0,0.0,260.76,311.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.83,233.12,294.29,0.0,0.0,0.0,0.0,139.17,157.55,172.07,0.0,0.0,0.0,0.0,178.34,178.34,178.34,0.0,0.0,0.0,0.0,364.75,210.32,210.32,210.32,0.0,0.0
84,91.82,93.06,97.51,98.71,101.61,103.72,0.0,0.0,0.0,103.73,109.74,110.16,110.69,118.21,0.0,0.0,0.0,0.0,128.94,129.18,130.48,131.6,0.0,0.0,0.0,0.0,0.0,141.08,143.32,154.46,154.61,0.0,0.0,0.0,0.0,0.0,159.48,166.0,217.13,0.0,0.0,0.0,0.0,0.0,0.0,31.93,223.88,293.1,0.0,0.0,0.0,0.0,307.49,191.12,0.0,0.0,0.0,0.0,0.0,398.74,0.0,0.0,0.0,0.0,0.0,0.0,278.3,510.14,0.0,0.0,0.0,0.0
85,67.99,79.72,81.66,90.58,94.55,106.14,106.44,0.0,0.0,117.41,117.49,117.68,117.98,124.68,0.0,0.0,0.0,0.0,133.24,138.83,145.37,164.3,0.0,0.0,0.0,0.0,0.0,165.82,186.16,255.33,0.0,0.0,0.0,0.0,0.0,0.0,184.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.75,276.22,147.27,0.0,0.0,0.0,0.0,282.24,319.04,0.0,0.0,0.0,0.0,0.0,188.32,208.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,68.52,72.0,72.58,77.27,78.0,80.76,82.95,85.08,0.0,95.68,97.52,97.93,98.75,104.83,105.18,0.0,0.0,0.0,105.83,107.21,114.09,120.11,136.89,0.0,0.0,0.0,0.0,149.72,151.74,158.11,160.23,0.0,0.0,0.0,0.0,0.0,199.49,252.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.71,205.71,205.71,0.0,0.0,0.0,0.0,155.17,171.21,171.21,0.0,0.0,0.0,0.0,171.21,198.83,0.0,0.0,0.0,0.0,0.0,302.99,0.0,0.0,0.0,0.0,0.0
87,91.41,98.61,105.13,113.32,117.4,0.0,0.0,0.0,0.0,138.0,142.43,145.26,167.49,0.0,0.0,0.0,0.0,0.0,177.26,186.06,201.05,0.0,0.0,0.0,0.0,0.0,0.0,272.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.5,131.5,131.5,164.0,0.0,0.0,0.0,164.28,164.28,164.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,71.7,87.41,91.04,94.9,97.38,110.28,0.0,0.0,0.0,115.22,131.88,132.23,140.34,0.0,0.0,0.0,0.0,0.0,141.08,142.43,142.85,150.96,0.0,0.0,0.0,0.0,0.0,153.24,228.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,214.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,73.06,85.08,91.55,95.78,97.85,101.8,0.0,0.0,0.0,105.79,111.3,112.73,116.96,124.97,0.0,0.0,0.0,0.0,128.22,137.18,140.6,144.11,0.0,0.0,0.0,0.0,0.0,149.89,198.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,62.0,74.96,81.53,86.34,99.04,105.24,108.46,0.0,0.0,132.59,171.7,196.03,133.97,0.0,0.0,0.0,0.0,0.0,634.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.96,142.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,8.0,85.89,87.15,101.8,105.64,108.21,112.02,0.0,0.0,114.09,121.39,121.81,123.98,125.02,0.0,0.0,0.0,0.0,131.78,133.23,136.49,149.81,0.0,0.0,0.0,0.0,0.0,157.63,163.15,177.05,127.39,0.0,0.0,0.0,0.0,0.0,214.97,180.6,191.54,0.0,0.0,0.0,0.0,0.0,0.0,211.02,211.02,211.02,0.0,0.0,0.0,0.0,329.26,106.07,148.6,0.0,0.0,0.0,0.0,382.67,161.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,74.11,80.68,80.82,87.84,95.33,112.35,74.0,0.0,0.0,122.95,130.78,162.84,165.87,0.0,0.0,0.0,0.0,0.0,140.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196.5,250.24,175.31,0.0,0.0,0.0,0.0,438.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,74.68,78.49,84.52,84.99,87.45,105.3,106.5,0.0,0.0,110.27,110.6,113.67,113.91,118.55,0.0,0.0,0.0,0.0,140.88,147.54,167.94,167.96,0.0,0.0,0.0,0.0,0.0,185.73,292.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,327.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,269.37,269.37,0.0,0.0,0.0,0.0,269.37,128.52,158.2,0.0,0.0,0.0,0.0,186.4,190.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,69.68,86.0,90.0,94.34,98.56,98.78,0.0,0.0,0.0,100.27,104.81,110.39,112.36,116.75,0.0,0.0,0.0,0.0,119.83,123.28,137.49,144.23,0.0,0.0,0.0,0.0,0.0,144.39,152.5,155.2,175.59,0.0,0.0,0.0,0.0,0.0,178.27,186.08,192.25,0.0,0.0,0.0,0.0,0.0,0.0,193.17,203.54,183.86,0.0,0.0,0.0,0.0,267.73,279.06,0.0,0.0,0.0,0.0,0.0,372.14,0.0,0.0,0.0,0.0,0.0,0.0,237.91,0.0,0.0,0.0,0.0,0.0
95,46.0,81.28,85.92,93.59,93.67,95.51,97.33,0.0,0.0,101.93,105.98,106.35,106.61,112.9,0.0,0.0,0.0,0.0,118.16,118.35,128.5,129.26,132.53,0.0,0.0,0.0,0.0,134.44,145.03,150.37,161.93,0.0,0.0,0.0,0.0,0.0,177.13,134.27,144.03,101.51,0.0,0.0,0.0,0.0,0.0,186.44,186.44,186.44,0.0,0.0,0.0,0.0,199.59,308.49,0.0,0.0,0.0,0.0,0.0,308.49,308.49,0.0,0.0,0.0,0.0,0.0,181.42,211.89,0.0,0.0,0.0,0.0
96,90.0,91.53,92.75,100.12,101.13,103.26,0.0,0.0,0.0,103.8,104.59,110.51,122.39,128.09,0.0,0.0,0.0,0.0,144.99,147.14,150.19,151.61,0.0,0.0,0.0,0.0,0.0,167.81,182.41,199.56,0.0,0.0,0.0,0.0,0.0,0.0,234.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308.76,311.94,0.0,0.0,0.0,0.0,0.0,71.47,71.47,71.47,150.33,187.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,88.06,93.1,93.21,97.85,104.32,108.18,0.0,0.0,0.0,109.02,109.16,109.67,112.7,116.58,0.0,0.0,0.0,0.0,118.28,119.38,123.74,124.15,124.61,0.0,0.0,0.0,0.0,137.69,138.4,148.73,151.99,0.0,0.0,0.0,0.0,0.0,164.05,165.06,166.21,0.0,0.0,0.0,0.0,0.0,0.0,228.05,243.16,90.57,0.0,0.0,0.0,0.0,258.16,314.24,0.0,0.0,0.0,0.0,0.0,314.24,314.24,0.0,0.0,0.0,0.0,0.0,172.59,317.55,154.72,0.0,0.0,0.0
98,70.0,96.59,96.7,103.22,110.8,113.76,0.0,0.0,0.0,124.24,134.93,135.39,146.86,0.0,0.0,0.0,0.0,0.0,158.02,171.9,180.73,0.0,0.0,0.0,0.0,0.0,0.0,184.44,185.59,200.2,0.0,0.0,0.0,0.0,0.0,0.0,310.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,282.06,311.38,0.0,0.0,0.0,0.0,0.0,311.38,311.38,0.0,0.0,0.0,0.0,0.0,322.79,78.13,182.69,0.0,0.0,0.0,0.0,322.79,322.79,0.0,0.0,0.0,0.0
99,66.0,81.35,87.27,91.21,100.46,100.95,102.0,0.0,0.0,104.76,108.35,113.05,120.11,129.41,0.0,0.0,0.0,0.0,133.12,133.53,144.76,206.22,0.0,0.0,0.0,0.0,0.0,259.58,320.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,236.15,259.34,0.0,0.0,0.0,0.0,0.0,326.34,165.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,87.76,91.15,91.25,97.27,98.21,98.22,0.0,0.0,0.0,100.0,104.79,106.81,107.82,114.43,0.0,0.0,0.0,0.0,118.07,125.47,158.08,176.09,0.0,0.0,0.0,0.0,0.0,177.33,210.21,243.2,0.0,0.0,0.0,0.0,0.0,0.0,191.1,192.25,212.65,0.0,0.0,0.0,0.0,0.0,0.0,44.47,268.03,268.03,0.0,0.0,0.0,0.0,268.03,273.06,0.0,0.0,0.0,0.0,0.0,312.19,166.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,125.04,139.7,145.95,111.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,65.87,97.0,97.56,102.6,104.36,107.02,0.0,0.0,0.0,110.23,111.22,116.95,121.53,121.56,0.0,0.0,0.0,0.0,138.27,151.04,159.83,176.89,0.0,0.0,0.0,0.0,0.0,181.49,185.6,223.02,0.0,0.0,0.0,0.0,0.0,0.0,246.56,267.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.5,297.4,195.1,0.0,0.0,0.0,0.0,310.42,0.0,0.0,0.0,0.0,0.0,0.0,395.62,0.0,0.0,0.0,0.0,0.0,0.0,310.99,0.0,0.0,0.0,0.0,0.0
103,76.0,80.51,81.98,92.16,93.13,94.21,95.2,0.0,0.0,103.24,112.29,112.33,113.14,146.94,0.0,0.0,0.0,0.0,148.85,218.64,103.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.3,157.24,230.86,107.2,0.0,0.0,0.0,230.86,230.86,0.0,0.0,0.0,0.0,0.0,359.95,187.37,0.0,0.0,0.0,0.0,0.0,359.95,359.95,0.0,0.0,0.0,0.0
104,91.58,104.23,105.6,110.96,111.83,101.72,0.0,0.0,0.0,116.15,116.75,119.73,127.62,132.33,0.0,0.0,0.0,0.0,133.02,135.03,144.34,160.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.93,249.95,287.76,0.0,0.0,0.0,0.0,95.17,152.13,154.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,80.57,87.5,91.48,94.51,104.91,105.23,0.0,0.0,0.0,120.62,134.19,136.54,139.29,0.0,0.0,0.0,0.0,0.0,152.64,167.89,192.88,0.0,0.0,0.0,0.0,0.0,0.0,217.01,241.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,256.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.3,21.53,123.0,167.51,262.32,0.0,0.0,280.9,280.9,0.0,0.0,0.0,0.0,0.0,280.9,285.22,0.0,0.0,0.0,0.0,0.0,340.29,340.29,340.29,0.0,0.0,0.0
106,54.0,54.0,60.0,65.67,81.87,84.0,91.86,99.0,0.0,99.24,105.83,108.31,115.91,132.0,72.0,0.0,0.0,0.0,141.63,146.57,180.3,110.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169.2,286.1,132.0,0.0,0.0,0.0,0.0,134.9,159.57,191.83,0.0,0.0,0.0,0.0,191.83,191.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107,68.72,84.53,84.87,96.16,96.71,97.7,97.86,0.0,0.0,102.45,106.38,109.63,110.13,115.34,0.0,0.0,0.0,0.0,118.55,124.49,127.28,159.7,0.0,0.0,0.0,0.0,0.0,166.26,166.63,171.95,0.0,0.0,0.0,0.0,0.0,0.0,172.95,181.44,154.55,0.0,0.0,0.0,0.0,0.0,0.0,257.22,257.22,99.47,0.0,0.0,0.0,0.0,257.22,326.52,0.0,0.0,0.0,0.0,0.0,327.58,150.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108,42.0,70.0,78.76,81.51,86.12,93.59,93.94,0.0,0.0,95.81,96.78,102.28,109.9,116.03,100.11,0.0,0.0,0.0,118.0,121.84,133.8,134.91,0.0,0.0,0.0,0.0,0.0,138.66,163.11,176.83,0.0,0.0,0.0,0.0,0.0,0.0,207.39,211.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,404.48,104.03,124.43,0.0,0.0,0.0,0.0,404.48,173.56,0.0,0.0,0.0,0.0,0.0,404.48,209.91,0.0,0.0,0.0,0.0,0.0,468.9,0.0,0.0,0.0,0.0,0.0
109,106.67,108.3,109.14,115.01,115.76,0.0,0.0,0.0,0.0,125.28,129.05,129.11,131.24,0.0,0.0,0.0,0.0,0.0,138.73,144.3,180.96,0.0,0.0,0.0,0.0,0.0,0.0,190.25,200.46,202.44,0.0,0.0,0.0,0.0,0.0,0.0,203.56,224.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,285.42,73.97,126.87,0.0,0.0,0.0,0.0,388.19,151.95,0.0,0.0,0.0,0.0,0.0,181.84,185.99,0.0,0.0,0.0,0.0,0.0,225.95,355.05,0.0,0.0,0.0,0.0
110,56.0,73.29,82.34,91.89,92.56,95.55,100.22,0.0,0.0,102.9,108.72,112.65,127.7,131.62,0.0,0.0,0.0,0.0,191.53,237.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,244.41,301.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.57,136.57,136.57,0.0,0.0,0.0,0.0,303.45,0.0,0.0,0.0,0.0,0.0,0.0,340.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111,44.0,52.0,57.18,75.16,86.78,92.03,108.05,108.45,0.0,117.79,120.22,121.99,137.13,0.0,0.0,0.0,0.0,0.0,144.11,144.98,155.48,181.88,0.0,0.0,0.0,0.0,0.0,248.49,292.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,306.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.6,45.6,45.6,275.19,72.0,122.2,0.0,286.13,320.53,0.0,0.0,0.0,0.0,0.0,122.2,122.2,177.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112,88.38,90.82,92.68,93.13,95.07,96.61,0.0,0.0,0.0,106.21,106.65,110.12,110.66,135.94,0.0,0.0,0.0,0.0,140.95,146.61,155.42,164.0,0.0,0.0,0.0,0.0,0.0,169.77,197.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,272.32,299.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.23,273.92,287.26,0.0,0.0,0.0,0.0,305.83,92.53,138.3,0.0,0.0,0.0,0.0,216.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113,65.78,66.9,83.12,83.93,88.84,89.86,92.2,0.0,0.0,98.54,109.61,109.82,110.71,120.03,0.0,0.0,0.0,0.0,121.8,124.98,132.45,137.51,0.0,0.0,0.0,0.0,0.0,137.91,140.49,140.84,174.01,0.0,0.0,0.0,0.0,0.0,381.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.67,90.67,90.67,100.9,185.82,0.0,0.0,203.93,214.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114,42.0,103.22,104.74,106.26,106.53,118.47,0.0,0.0,0.0,121.39,121.57,124.55,127.76,130.97,0.0,0.0,0.0,0.0,137.65,142.21,145.75,171.07,0.0,0.0,0.0,0.0,0.0,226.78,254.47,76.76,0.0,0.0,0.0,0.0,0.0,0.0,318.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221.04,241.93,0.0,0.0,0.0,0.0,0.0,277.29,289.95,0.0,0.0,0.0,0.0,0.0,333.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115,84.63,95.19,106.45,107.72,108.31,117.06,0.0,0.0,0.0,144.0,149.65,188.22,0.0,0.0,0.0,0.0,0.0,0.0,210.72,225.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228.89,260.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,299.69,207.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,274.7,277.51,0.0,0.0,0.0,0.0,0.0,277.51,277.51,0.0,0.0,0.0,0.0,0.0,314.86,194.32,0.0,0.0,0.0,0.0,0.0,357.54,357.54,357.54,358.66,369.29,245.58
116,70.6,72.56,77.18,83.04,83.51,83.86,84.57,71.77,0.0,90.18,94.51,94.56,100.03,126.38,0.0,0.0,0.0,0.0,134.48,139.13,139.59,144.25,0.0,0.0,0.0,0.0,0.0,149.98,180.43,220.93,0.0,0.0,0.0,0.0,0.0,0.0,141.13,145.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174.11,216.89,216.89,0.0,0.0,0.0,0.0,216.89,288.29,36.77,0.0,0.0,0.0,0.0,288.29,288.29,0.0,0.0,0.0,0.0,0.0,327.76,336.54,0.0,0.0,0.0,0.0
117,62.39,63.87,75.16,80.89,84.95,94.46,96.53,0.0,0.0,103.55,103.87,130.53,131.83,135.14,0.0,0.0,0.0,0.0,137.74,138.53,141.66,142.28,0.0,0.0,0.0,0.0,0.0,145.94,176.87,202.14,0.0,0.0,0.0,0.0,0.0,0.0,214.57,348.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.61,233.21,146.17,0.0,0.0,0.0,0.0,233.21,233.21,146.17,0.0,0.0,0.0,0.0,378.84,146.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,66.43,76.86,78.64,88.1,88.68,93.52,105.14,0.0,0.0,108.33,111.34,117.94,122.57,123.6,0.0,0.0,0.0,0.0,126.6,127.69,129.98,152.54,87.29,0.0,0.0,0.0,0.0,188.34,218.44,170.73,0.0,0.0,0.0,0.0,0.0,0.0,179.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.63,183.33,283.43,0.0,0.0,0.0,0.0,283.43,283.43,0.0,0.0,0.0,0.0,0.0,406.53,170.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119,76.79,96.2,100.1,105.47,108.3,116.72,0.0,0.0,0.0,118.62,121.62,126.49,152.56,0.0,0.0,0.0,0.0,0.0,153.42,169.15,170.37,0.0,0.0,0.0,0.0,0.0,0.0,180.51,181.21,205.06,0.0,0.0,0.0,0.0,0.0,0.0,206.36,223.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,357.28,85.07,103.17,0.0,0.0,0.0,0.0,136.63,196.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,277.0,0.0,0.0,0.0,0.0,0.0
120,77.18,84.12,96.83,97.94,99.29,99.61,0.0,0.0,0.0,100.68,104.91,105.87,135.33,144.55,0.0,0.0,0.0,0.0,149.85,150.45,157.51,158.47,0.0,0.0,0.0,0.0,0.0,165.96,174.31,181.56,0.0,0.0,0.0,0.0,0.0,0.0,186.8,196.5,216.96,0.0,0.0,0.0,0.0,0.0,0.0,123.9,239.35,239.35,0.0,0.0,0.0,0.0,239.35,315.06,0.0,0.0,0.0,0.0,0.0,315.06,315.06,0.0,0.0,0.0,0.0,0.0,341.71,343.72,226.03,253.06,0.0,0.0
121,66.65,68.0,72.51,79.05,82.88,87.56,91.59,0.0,0.0,109.34,124.63,128.67,136.22,0.0,0.0,0.0,0.0,0.0,137.11,137.65,143.02,144.27,0.0,0.0,0.0,0.0,0.0,147.96,150.4,177.27,0.0,0.0,0.0,0.0,0.0,0.0,183.77,192.96,218.43,0.0,0.0,0.0,0.0,0.0,0.0,14.97,169.14,169.14,169.14,0.0,0.0,0.0,248.43,365.27,0.0,0.0,0.0,0.0,0.0,209.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122,72.0,72.15,84.02,86.5,90.26,90.4,90.78,0.0,0.0,102.08,102.14,103.19,104.52,106.79,111.58,0.0,0.0,0.0,121.54,121.84,122.69,131.16,137.09,0.0,0.0,0.0,0.0,140.44,153.51,157.72,171.6,0.0,0.0,0.0,0.0,0.0,176.36,196.63,196.95,0.0,0.0,0.0,0.0,0.0,0.0,204.1,227.48,103.73,0.0,0.0,0.0,0.0,256.31,333.51,0.0,0.0,0.0,0.0,0.0,171.98,171.98,171.98,0.0,0.0,0.0,0.0,181.36,163.21,0.0,0.0,0.0,0.0
